sat1_id,sat1_name,sat2_id,sat2_name,miss_distance_km,relative_velocity_km_s,bstar_1,bstar_2,target_risk_score
81102,OBJECT_81102,33819,OBJECT_33819,1086.7289,3.6449,0.0014501,0.00032728,0.0
81102,OBJECT_81102,30312,OBJECT_30312,1366.2318,13.5442,0.0014501,0.0014901,0.0002
81102,OBJECT_81102,34434,OBJECT_34434,940.8574,13.3185,0.0014501,0.00077584,0.0002
81102,OBJECT_81102,31261,OBJECT_31261,625.5892,13.2429,0.0014501,0.0005147800000000001,0.0002
81102,OBJECT_81102,81667,OBJECT_81667,429.6463,13.9802,0.0014501,0.00032281,0.0002
81102,OBJECT_81102,32418,OBJECT_32418,788.6708,6.4816,0.0014501,0.0029731999999999996,0.0002
81102,OBJECT_81102,31511,OBJECT_31511,2465.2745,8.7563,0.0014501,0.00042004000000000005,0.0002
81102,OBJECT_81102,34071,OBJECT_34071,188.3015,14.9844,0.0014501,0.00031532,0.0002
81102,OBJECT_81102,85004,OBJECT_85004,1081.9449,13.1435,0.0014501,0.00021467,0.0002
81102,OBJECT_81102,36632,OBJECT_36632,2660.4066,10.4982,0.0014501,0.00030172,0.0002
81102,OBJECT_81102,38022,OBJECT_38022,580.7057,14.8466,0.0014501,0.00045390000000000003,0.0002
81102,OBJECT_81102,33870,OBJECT_33870,1587.423,13.0879,0.0014501,0.00037364000000000006,0.0002
81102,OBJECT_81102,31738,OBJECT_31738,1023.79,14.4715,0.0014501,0.0015345,0.0002
81102,OBJECT_81102,34613,OBJECT_34613,379.1213,9.6124,0.0014501,0.0010842,0.0002
81102,OBJECT_81102,31717,OBJECT_31717,765.368,14.0145,0.0014501,0.0006547699999999999,0.0002
81102,OBJECT_81102,31734,OBJECT_31734,652.9484,14.5749,0.0014501,0.00028543000000000004,0.0002
81102,OBJECT_81102,35884,OBJECT_35884,873.7432,13.7117,0.0014501,0.0005130400000000001,0.0002
81102,OBJECT_81102,34474,OBJECT_34474,977.5881,13.8757,0.0014501,0.00083255,0.0002
81102,OBJECT_81102,31209,OBJECT_31209,1438.9256,13.0368,0.0014501,0.0007802099999999999,0.0002
81102,OBJECT_81102,34579,OBJECT_34579,1436.6976,3.8204,0.0014501,0.00023,0.0
81102,OBJECT_81102,34011,OBJECT_34011,573.4083,12.8494,0.0014501,0.00054582,0.0002
81102,OBJECT_81102,30401,OBJECT_30401,1798.6564,6.8223,0.0014501,9.4969e-05,0.0001
81102,OBJECT_81102,31328,OBJECT_31328,2339.6826,13.7652,0.0014501,4.7863e-05,0.0001
81102,OBJECT_81102,31929,OBJECT_31929,1590.2784,11.4944,0.0014501,0.00026166,0.0002
81102,OBJECT_81102,36080,OBJECT_36080,1142.4872,14.8513,0.0014501,0.00025777,0.0002
81102,OBJECT_81102,35631,OBJECT_35631,860.8992,14.6422,0.0014501,0.00010576,0.0001
81102,OBJECT_81102,47001,OBJECT_47001,653.7857,14.2959,0.0014501,0.00093035,0.0002
81102,OBJECT_81102,35159,OBJECT_35159,895.2994,14.2519,0.0014501,0.0014353,0.0002
81102,OBJECT_81102,30699,OBJECT_30699,640.3339,10.795,0.0014501,0.0013591,0.0002
81102,OBJECT_81102,31442,OBJECT_31442,1813.7338,13.4935,0.0014501,0.00021152,0.0002
81102,OBJECT_81102,33866,OBJECT_33866,1373.6667,12.1873,0.0014501,0.0010992,0.0002
81102,OBJECT_81102,37049,OBJECT_37049,729.7429,15.5741,0.0014501,0.0011136,0.0002
81102,OBJECT_81102,36255,OBJECT_36255,1960.159,11.3484,0.0014501,0.00043594,0.0002
81102,OBJECT_81102,46734,OBJECT_46734,894.3113,14.8145,0.0014501,0.00049463,0.0002
81102,OBJECT_81102,35830,OBJECT_35830,3110.1495,9.4165,0.0014501,0.00080915,0.0002
81102,OBJECT_81102,33733,OBJECT_33733,1703.573,14.0725,0.0014501,0.0024479000000000002,0.0002
81102,OBJECT_81102,30119,OBJECT_30119,899.2238,13.4305,0.0014501,0.00070493,0.0002
81102,OBJECT_81102,34962,OBJECT_34962,2103.8901,4.8994,0.0014501,0.000248,0.0001
81102,OBJECT_81102,33828,OBJECT_33828,1174.1777,4.4253,0.0014501,0.00023519,0.0001
81102,OBJECT_81102,32430,OBJECT_32430,745.5817,15.1142,0.0014501,0.0011932,0.0002
81102,OBJECT_81102,32224,OBJECT_32224,511.3153,12.74,0.0014501,0.00020406,0.0002
81102,OBJECT_81102,37484,OBJECT_37484,787.2167,3.2982,0.0014501,0.00028781,0.0
81102,OBJECT_81102,37973,OBJECT_37973,2392.8526,11.4272,0.0014501,0.00021861,0.0002
81102,OBJECT_81102,30771,OBJECT_30771,1033.8011,14.4839,0.0014501,0.0013972000000000001,0.0002
81102,OBJECT_81102,34538,OBJECT_34538,980.0281,15.0519,0.0014501,0.00032818,0.0002
81102,OBJECT_81102,31237,OBJECT_31237,825.063,14.8812,0.0014501,0.00033378000000000005,0.0002
81102,OBJECT_81102,30959,OBJECT_30959,682.1665,14.3277,0.0014501,0.00066699,0.0002
81102,OBJECT_81102,29954,OBJECT_29954,577.9492,14.1991,0.0014501,0.0005574099999999999,0.0002
81102,OBJECT_81102,33938,OBJECT_33938,1060.2066,3.2343,0.0014501,0.00024994,0.0
81102,OBJECT_81102,34546,OBJECT_34546,2328.7612,6.7521,0.0014501,0.00033139000000000004,0.0002
81102,OBJECT_81102,29884,OBJECT_29884,1587.9127,13.8029,0.0014501,0.00046437000000000003,0.0002
81102,OBJECT_81102,35038,OBJECT_35038,1317.1591,12.895,0.0014501,0.00066801,0.0002
81102,OBJECT_81102,30827,OBJECT_30827,1068.4095,15.0471,0.0014501,0.0016830999999999999,0.0002
81102,OBJECT_81102,34845,OBJECT_34845,793.2392,8.2536,0.0014501,0.00017035,0.0001
81102,OBJECT_81102,34350,OBJECT_34350,902.0257,15.0519,0.0014501,0.00019621,0.0001
81102,OBJECT_81102,30453,OBJECT_30453,716.1515,14.1082,0.0014501,0.00084263,0.0002
81102,OBJECT_81102,37312,OBJECT_37312,696.3454,3.8873,0.0014501,0.00026921000000000003,0.0001
81102,OBJECT_81102,35065,OBJECT_35065,442.9047,4.056,0.0014501,0.00023741000000000002,0.0001
81102,OBJECT_81102,31266,OBJECT_31266,664.3898,14.989,0.0014501,0.00016219000000000002,0.0001
81102,OBJECT_81102,34648,OBJECT_34648,454.2567,10.3586,0.0014501,0.0005511200000000001,0.0002
81102,OBJECT_81102,34344,OBJECT_34344,1826.3018,10.1086,0.0014501,0.0013453000000000002,0.0002
81102,OBJECT_81102,32174,OBJECT_32174,978.6639,14.4107,0.0014501,0.00011799,0.0001
81102,OBJECT_81102,30197,OBJECT_30197,433.9236,10.8878,0.0014501,0.00040884,0.0002
81102,OBJECT_81102,37998,OBJECT_37998,1133.6028,4.1479,0.0014501,0.00016481000000000002,0.0
81102,OBJECT_81102,30389,OBJECT_30389,949.6173,14.1269,0.0014501,0.0013885,0.0002
81102,OBJECT_81102,31178,OBJECT_31178,867.6143,15.7858,0.0014501,0.00089178,0.0002
81102,OBJECT_81102,34487,OBJECT_34487,478.3619,15.0952,0.0014501,0.00011481,0.0001
81102,OBJECT_81102,34793,OBJECT_34793,1345.9877,5.8351,0.0014501,0.00012449,0.0001
81102,OBJECT_81102,37694,OBJECT_37694,1276.8934,14.1395,0.0014501,0.0013056,0.0002
81102,OBJECT_81102,34413,OBJECT_34413,1244.293,8.5546,0.0014501,0.00067842,0.0002
81102,OBJECT_81102,33791,OBJECT_33791,655.1281,13.5554,0.0014501,0.00036169,0.0002
81102,OBJECT_81102,38056,OBJECT_38056,1860.9954,11.7533,0.0014501,0.0012276,0.0002
81102,OBJECT_81102,30121,OBJECT_30121,626.7861,12.1652,0.0014501,0.0019963,0.0002
81102,OBJECT_81102,32156,OBJECT_32156,2117.2758,8.0932,0.0014501,0.00015023,0.0001
81102,OBJECT_81102,31411,OBJECT_31411,1399.4026,14.1489,0.0014501,0.00022202,0.0002
81102,OBJECT_81102,35051,OBJECT_35051,499.1501,15.0592,0.0014501,0.00036097,0.0002
81102,OBJECT_81102,36083,OBJECT_36083,481.0267,14.4162,0.0014501,0.00026284,0.0002
81102,OBJECT_81102,37400,OBJECT_37400,1089.5835,8.581,0.0014501,0.00039267,0.0002
81102,OBJECT_81102,30001,OBJECT_30001,1633.2931,13.5876,0.0014501,0.0015799,0.0002
81102,OBJECT_81102,35902,OBJECT_35902,3061.3826,5.6232,0.0014501,0.00052362,0.0002
81102,OBJECT_81102,30564,OBJECT_30564,624.5717,15.3178,0.0014501,0.00057096,0.0002
81102,OBJECT_81102,34476,OBJECT_34476,1494.117,10.1402,0.0014501,0.003253,0.0002
81102,OBJECT_81102,34563,OBJECT_34563,275.8135,3.5453,0.0014501,0.00028322000000000004,0.0
81102,OBJECT_81102,36199,OBJECT_36199,1427.9212,15.4447,0.0014501,0.00018262999999999998,0.0001
81102,OBJECT_81102,31350,OBJECT_31350,1312.3245,8.0954,0.0014501,0.00029703000000000005,0.0002
81102,OBJECT_81102,30902,OBJECT_30902,629.3423,15.6728,0.0014501,0.00095287,0.0002
81102,OBJECT_81102,37900,OBJECT_37900,2457.0464,9.786,0.0014501,0.0008350100000000001,0.0002
81102,OBJECT_81102,31194,OBJECT_31194,2279.1851,7.8075,0.0014501,0.00050434,0.0002
81102,OBJECT_81102,36528,OBJECT_36528,362.7874,7.3814,0.0014501,0.00030855,0.0002
81102,OBJECT_81102,37292,OBJECT_37292,732.9475,11.9518,0.0014501,0.00047525000000000003,0.0002
81102,OBJECT_81102,29979,OBJECT_29979,1130.9497,15.5446,0.0014501,0.00027667,0.0002
81102,OBJECT_81102,30872,OBJECT_30872,1038.8442,14.4582,0.0014501,0.00050878,0.0002
81102,OBJECT_81102,31660,OBJECT_31660,700.5053,14.917,0.0014501,0.00026729000000000005,0.0002
81102,OBJECT_81102,35297,OBJECT_35297,1187.221,13.1823,0.0014501,0.00036141,0.0002
81102,OBJECT_81102,31755,OBJECT_31755,552.1729,14.5445,0.0014501,0.00014301,0.0001
81102,OBJECT_81102,33933,OBJECT_33933,1798.9688,12.1437,0.0014501,0.00017056,0.0001
81102,OBJECT_81102,47007,OBJECT_47007,1970.5686,7.192,0.0014501,0.0014539,0.0002
81102,OBJECT_81102,30622,OBJECT_30622,472.3819,14.3091,0.0014501,0.0017686,0.0002
81102,OBJECT_81102,30639,OBJECT_30639,1297.0221,12.192,0.0014501,0.0017549999999999998,0.0002
81102,OBJECT_81102,32320,OBJECT_32320,1592.4721,9.1481,0.0014501,0.0006412900000000001,0.0002
81102,OBJECT_81102,31215,OBJECT_31215,665.5979,6.3153,0.0014501,0.0005612000000000001,0.0002
81102,OBJECT_81102,31740,OBJECT_31740,1472.2184,7.1932,0.0014501,0.00064284,0.0002
81102,OBJECT_81102,37428,OBJECT_37428,1379.651,7.3506,0.0014501,0.00074013,0.0002
81102,OBJECT_81102,31085,OBJECT_31085,1665.4752,7.2004,0.0014501,6.197e-05,0.0001
81102,OBJECT_81102,34056,OBJECT_34056,451.0322,11.6663,0.0014501,0.00079235,0.0002
81102,OBJECT_81102,33766,OBJECT_33766,2651.3094,8.1348,0.0014501,0.00042065,0.0002
81102,OBJECT_81102,29790,OBJECT_29790,1263.7712,15.3878,0.0014501,0.00017422000000000002,0.0001
27601,OBJECT_27601,81102,OBJECT_81102,653.3789,11.7385,9.3063e-05,0.0014501,0.0002
81102,OBJECT_81102,31819,OBJECT_31819,844.0579,14.3027,0.0014501,0.00021855,0.0002
81102,OBJECT_81102,37537,OBJECT_37537,2258.5105,7.939,0.0014501,0.00013192000000000002,0.0001
81102,OBJECT_81102,37280,OBJECT_37280,1957.1231,11.829,0.0014501,0.00034860999999999996,0.0002
81102,OBJECT_81102,30096,OBJECT_30096,1138.6358,13.5772,0.0014501,0.00019862,0.0001
81102,OBJECT_81102,34814,OBJECT_34814,663.3712,12.6009,0.0014501,0.0005043,0.0002
81102,OBJECT_81102,31433,OBJECT_31433,2827.0206,8.0775,0.0014501,0.0014601,0.0002
81102,OBJECT_81102,30414,OBJECT_30414,1040.7962,8.9915,0.0014501,0.0013247,0.0002
81102,OBJECT_81102,47052,OBJECT_47052,1178.0226,13.7267,0.0014501,0.0001394,0.0001
81102,OBJECT_81102,36724,OBJECT_36724,871.4889,14.3293,0.0014501,0.00089333,0.0002
81102,OBJECT_81102,31437,OBJECT_31437,1061.0846,14.1727,0.0014501,0.0013825,0.0002
81102,OBJECT_81102,33995,OBJECT_33995,3120.452,9.5281,0.0014501,0.00043699,0.0002
81102,OBJECT_81102,46439,OBJECT_46439,602.9315,14.1733,0.0014501,0.00023319,0.0002
81102,OBJECT_81102,39591,OBJECT_39591,1003.0063,5.3407,0.0014501,0.00018162,0.0
81102,OBJECT_81102,34874,OBJECT_34874,1337.818,11.9624,0.0014501,0.00033712,0.0002
81102,OBJECT_81102,36430,OBJECT_36430,1367.4925,10.6395,0.0014501,0.00026384000000000005,0.0002
81102,OBJECT_81102,36483,OBJECT_36483,1469.9521,13.5926,0.0014501,0.00020413,0.0002
81102,OBJECT_81102,81499,OBJECT_81499,1738.0071,3.6265,0.0014501,0.0003977,0.0
81102,OBJECT_81102,34969,OBJECT_34969,1410.7982,13.641,0.0014501,9.0814e-05,0.0001
81102,OBJECT_81102,33892,OBJECT_33892,172.0832,10.7248,0.0014501,0.0002856,0.0002
81102,OBJECT_81102,35462,OBJECT_35462,290.3231,8.6591,0.0014501,0.0007495199999999999,0.0002
81102,OBJECT_81102,31471,OBJECT_31471,975.5019,6.1046,0.0014501,0.0011337,0.0002
81102,OBJECT_81102,30466,OBJECT_30466,139.8654,15.3418,0.0014501,0.00059007,0.0002
81102,OBJECT_81102,81844,OBJECT_81844,869.1103,5.4832,0.0014501,0.0013929,0.0002
81102,OBJECT_81102,38058,OBJECT_38058,779.5772,13.9262,0.0014501,0.0007144,0.0002
81102,OBJECT_81102,31333,OBJECT_31333,1248.9922,15.4178,0.0014501,0.00029237999999999996,0.0002
81102,OBJECT_81102,35593,OBJECT_35593,2101.0465,10.8264,0.0014501,0.00045539,0.0002
81102,OBJECT_81102,32360,OBJECT_32360,2072.2113,10.2906,0.0014501,0.0014043,0.0002
81102,OBJECT_81102,34389,OBJECT_34389,1974.7248,5.5616,0.0014501,0.00022674000000000001,0.0002
81102,OBJECT_81102,29758,OBJECT_29758,2239.7862,12.0902,0.0014501,0.0014111000000000002,0.0002
81102,OBJECT_81102,37284,OBJECT_37284,883.3642,5.1261,0.0014501,0.00028885,0.0001
81102,OBJECT_81102,32155,OBJECT_32155,1115.1265,11.2512,0.0014501,0.00038097,0.0002
81102,OBJECT_81102,30341,OBJECT_30341,2136.3389,9.0248,0.0014501,0.0016926,0.0002
3597,OBJECT_03597,81102,OBJECT_81102,1307.4158,4.4543,4.1426000000000006e-05,0.0014501,0.0001
81102,OBJECT_81102,38155,OBJECT_38155,3300.497,8.8495,0.0014501,0.0018801000000000002,0.0002
81102,OBJECT_81102,34813,OBJECT_34813,4576.4716,6.1947,0.0014501,0.0026394,0.0002
81102,OBJECT_81102,35846,OBJECT_35846,1239.9294,13.3743,0.0014501,0.00030368,0.0002
81102,OBJECT_81102,31627,OBJECT_31627,549.4273,14.9678,0.0014501,0.0007306000000000001,0.0002
81102,OBJECT_81102,37331,OBJECT_37331,1669.8915,11.9792,0.0014501,0.00028167,0.0002
81102,OBJECT_81102,33905,OBJECT_33905,1014.8348,12.0566,0.0014501,0.00048524,0.0002
81102,OBJECT_81102,33761,OBJECT_33761,2330.0884,5.7816,0.0014501,0.00022364000000000002,0.0002
81102,OBJECT_81102,30345,OBJECT_30345,1075.8816,14.4836,0.0014501,0.001211,0.0002
81102,OBJECT_81102,34481,OBJECT_34481,1636.7807,12.4797,0.0014501,0.00023377,0.0002
81102,OBJECT_81102,34985,OBJECT_34985,1408.9492,13.2191,0.0014501,0.0003239,0.0002
81102,OBJECT_81102,30408,OBJECT_30408,905.7975,13.3314,0.0014501,0.0030242000000000003,0.0002
81102,OBJECT_81102,30731,OBJECT_30731,479.829,13.7706,0.0014501,0.0014351,0.0002
81102,OBJECT_81102,34064,OBJECT_34064,2262.4174,8.68,0.0014501,0.0002516,0.0002
81102,OBJECT_81102,30346,OBJECT_30346,2002.2312,13.9233,0.0014501,0.0011801000000000001,0.0002
81102,OBJECT_81102,31078,OBJECT_31078,1471.325,13.6681,0.0014501,0.00034760000000000005,0.0002
81102,OBJECT_81102,34019,OBJECT_34019,1345.8745,13.1328,0.0014501,0.00035725000000000004,0.0002
81102,OBJECT_81102,53093,OBJECT_53093,867.1547,10.7421,0.0014501,0.00039834,0.0002
81102,OBJECT_81102,30723,OBJECT_30723,151.0377,13.6786,0.0014501,0.0015144,0.0002
81102,OBJECT_81102,35825,OBJECT_35825,1632.0952,4.3795,0.0014501,0.00067782,0.0001
81102,OBJECT_81102,81775,OBJECT_81775,1313.0968,10.385,0.0014501,0.00097971,0.0002
81102,OBJECT_81102,33932,OBJECT_33932,2336.7266,12.1805,0.0014501,0.0002655,0.0002
81102,OBJECT_81102,30366,OBJECT_30366,300.6237,9.8478,0.0014501,0.00026506999999999995,0.0002
81102,OBJECT_81102,34722,OBJECT_34722,563.4416,13.9407,0.0014501,0.00025546000000000005,0.0002
81102,OBJECT_81102,81824,OBJECT_81824,845.4667,10.1148,0.0014501,0.0014015,0.0002
81102,OBJECT_81102,37533,OBJECT_37533,585.2902,3.684,0.0014501,0.00064137,0.0
81102,OBJECT_81102,31260,OBJECT_31260,2323.247,9.2834,0.0014501,0.00054062,0.0002
81102,OBJECT_81102,30978,OBJECT_30978,101.2453,15.3461,0.0014501,0.0005864500000000001,0.0002
81102,OBJECT_81102,34610,OBJECT_34610,1511.3447,9.7761,0.0014501,0.00080816,0.0002
81102,OBJECT_81102,33630,OBJECT_33630,2169.0931,13.142,0.0014501,0.0001341,0.0001
81102,OBJECT_81102,35895,OBJECT_35895,171.3624,14.1783,0.0014501,0.00036599,0.0002
81102,OBJECT_81102,34761,OBJECT_34761,1487.8844,14.007,0.0014501,0.00030877,0.0002
81102,OBJECT_81102,34037,OBJECT_34037,1305.8338,12.8831,0.0014501,0.00025729,0.0002
81102,OBJECT_81102,38477,OBJECT_38477,2117.4404,11.1569,0.0014501,0.0017285,0.0002
81102,OBJECT_81102,33822,OBJECT_33822,1189.3205,4.1883,0.0014501,0.0010817000000000001,0.0001
81102,OBJECT_81102,40998,OBJECT_40998,1518.9895,13.4676,0.0014501,0.00027114,0.0002
81102,OBJECT_81102,34908,OBJECT_34908,1081.461,13.7259,0.0014501,0.0002915,0.0002
81102,OBJECT_81102,34754,OBJECT_34754,1092.3012,4.3166,0.0014501,0.00010053,0.0
81102,OBJECT_81102,31560,OBJECT_31560,379.2508,15.5458,0.0014501,3.1907000000000005e-05,0.0001
81102,OBJECT_81102,29889,OBJECT_29889,823.1564,11.5937,0.0014501,0.00019045000000000002,0.0001
81102,OBJECT_81102,35835,OBJECT_35835,2366.2324,11.9409,0.0014501,0.00074985,0.0002
